Block_Number,Trial_Number,Subject_Key_Box,Correct_Response,Answered_Correctly,Left_Zoid,Left_Zoid_Orientation,Right_Zoid,Right_Zoid_Orientation,Response.rt.box,Crit Score,Color vision,Handedness,SID
6,17,3,same,TRUE,j,0,j,180,0.918205611,7402,,,18S004
6,18,3,same,TRUE,l,180,l,90,1.135075467,7402,,,18S004
6,19,2,diff,TRUE,l,180,s,0,0.600938008,7402,,,18S004
6,20,2,diff,TRUE,z,0,i,0,0.618000994,7402,,,18S004
6,21,2,diff,TRUE,o,0,l,270,0.701834262,7402,,,18S004
6,22,3,same,TRUE,l,180,l,0,2.318366359,7402,,,18S004
6,23,3,same,TRUE,j,270,j,0,1.084920719,7402,,,18S004
6,24,2,diff,TRUE,j,180,i,90,0.684577635,7402,,,18S004
6,25,3,same,TRUE,s,90,s,90,0.868159535,7402,,,18S004
6,26,2,diff,TRUE,i,0,t,270,0.717991403,7402,,,18S004
6,27,3,same,TRUE,z,90,z,90,0.718142013,7402,,,18S004
6,28,2,diff,TRUE,j,90,l,90,2.653047761,7402,,,18S004
6,29,2,diff,TRUE,i,0,l,0,0.585109071,7402,,,18S004
6,30,2,diff,TRUE,j,180,z,0,1.468864883,7402,,,18S004
6,31,3,same,TRUE,t,180,t,270,0.63459173,7402,,,18S004
6,32,3,same,TRUE,s,90,s,0,0.885409597,7402,,,18S004
6,33,2,diff,TRUE,s,0,t,180,0.56660855,7402,,,18S004
6,34,2,diff,TRUE,j,270,t,90,0.601390931,7402,,,18S004
6,35,2,diff,TRUE,l,0,i,90,0.601210783,7402,,,18S004
6,36,2,diff,TRUE,z,90,i,0,0.534564124,7402,,,18S004
6,37,2,diff,TRUE,s,90,j,90,0.701345967,7402,,,18S004
6,38,3,same,TRUE,t,0,t,0,0.668033213,7402,,,18S004
6,39,2,diff,TRUE,l,270,j,270,1.986386443,7402,,,18S004
6,40,2,diff,TRUE,j,0,o,0,0.768169855,7402,,,18S004
6,41,3,same,TRUE,t,0,t,180,0.701357636,7402,,,18S004
6,42,2,diff,TRUE,s,0,t,270,1.169015091,7402,,,18S004
6,43,3,same,TRUE,z,0,z,0,0.651482226,7402,,,18S004
6,44,3,same,TRUE,t,180,t,180,0.634685815,7402,,,18S004
6,45,2,diff,TRUE,o,0,z,90,0.634516243,7402,,,18S004
6,46,3,same,TRUE,j,90,j,270,1.83578727,7402,,,18S004
6,47,2,diff,TRUE,t,270,z,90,0.834657152,7402,,,18S004
6,48,3,same,TRUE,j,0,j,0,0.633294228,7402,,,18S004
6,49,2,diff,TRUE,t,180,z,90,0.784795964,7402,,,18S004
6,50,2,diff,TRUE,z,90,j,270,0.701507881,7402,,,18S004
6,51,2,diff,TRUE,l,0,j,0,0.885459557,7402,,,18S004
6,52,2,diff,TRUE,z,90,i,90,0.818249846,7402,,,18S004
6,53,3,same,TRUE,j,90,j,0,0.501206151,7402,,,18S004
6,54,3,same,TRUE,t,0,t,270,0.634721188,7402,,,18S004
6,55,2,diff,TRUE,l,0,s,0,0.668137144,7402,,,18S004
6,56,3,same,TRUE,i,0,i,90,0.701684746,7402,,,18S004
6,57,3,same,TRUE,s,0,s,0,0.718129614,7402,,,18S004
6,58,2,diff,TRUE,l,180,t,90,0.751514572,7402,,,18S004
6,59,3,same,TRUE,t,90,t,180,0.818622176,7402,,,18S004
7,0,2,diff,TRUE,l,180,t,270,0.968200634,7402,,,18S004
7,1,3,same,TRUE,j,180,j,270,1.38476504,7402,,,18S004
7,2,2,same,FALSE,o,0,o,0,0.534615543,7402,,,18S004
7,3,3,same,TRUE,t,270,t,90,1.15250823,7402,,,18S004
7,4,3,same,TRUE,j,180,j,90,1.484332066,7402,,,18S004
7,5,3,same,TRUE,l,90,l,0,1.08498563,7402,,,18S004
7,6,3,same,TRUE,j,0,j,270,1.268571906,7402,,,18S004
7,7,3,same,TRUE,t,90,t,90,0.618054236,7402,,,18S004
7,8,3,same,TRUE,l,270,l,270,0.634776619,7402,,,18S004
7,9,2,diff,TRUE,s,0,o,0,0.534617002,7402,,,18S004
7,10,3,same,TRUE,l,0,l,90,1.285055793,7402,,,18S004
7,11,3,same,TRUE,l,180,l,270,0.701450263,7402,,,18S004
7,12,2,diff,TRUE,j,90,t,270,0.868491022,7402,,,18S004
7,13,2,diff,TRUE,l,90,j,270,1.018078232,7402,,,18S004
7,14,3,same,TRUE,t,90,t,270,0.767700523,7402,,,18S004
7,15,3,same,TRUE,t,270,t,0,0.75155104,7402,,,18S004
7,16,2,diff,TRUE,o,0,t,90,0.668006227,7402,,,18S004
7,17,2,diff,TRUE,t,0,l,0,0.651488426,7402,,,18S004
7,18,3,same,TRUE,j,180,j,0,0.78493928,7402,,,18S004
7,19,3,same,TRUE,j,90,j,180,0.734874241,7402,,,18S004
7,20,3,same,TRUE,t,270,t,270,0.651326511,7402,,,18S004
7,21,2,diff,TRUE,s,90,t,270,0.61792733,7402,,,18S004
7,22,2,diff,TRUE,i,0,z,0,0.568358245,7402,,,18S004
7,23,2,diff,TRUE,s,0,l,90,0.700965249,7402,,,18S004
7,24,2,diff,TRUE,t,180,i,0,0.534614449,7402,,,18S004
7,25,2,diff,TRUE,l,270,s,0,0.751834754,7402,,,18S004
7,26,2,same,FALSE,l,90,l,270,0.568871702,7402,,,18S004
7,27,3,same,TRUE,l,0,l,180,0.517843201,7402,,,18S004
7,28,2,diff,TRUE,l,0,t,270,0.701266468,7402,,,18S004
7,29,2,diff,TRUE,j,0,s,0,0.568033322,7402,,,18S004
7,30,2,same,FALSE,s,0,s,90,0.63461361,7402,,,18S004
7,31,2,diff,TRUE,o,0,j,180,0.518044135,7402,,,18S004
7,32,3,same,TRUE,l,270,l,0,0.901384768,7402,,,18S004
7,33,2,same,FALSE,i,90,i,0,0.634672687,7402,,,18S004
7,34,2,same,FALSE,j,270,j,90,4.220394772,7402,,,18S004
7,35,2,diff,TRUE,i,90,l,270,1.235105261,7402,,,18S004
7,36,3,same,TRUE,i,90,i,90,0.618063353,7402,,,18S004
7,37,3,same,TRUE,l,180,l,180,0.651278739,7402,,,18S004
7,38,2,diff,TRUE,l,270,t,270,0.617973279,7402,,,18S004
7,39,3,same,TRUE,l,270,l,90,2.085703304,7402,,,18S004
7,40,3,same,TRUE,j,270,j,270,0.717999061,7402,,,18S004
7,41,2,diff,TRUE,s,90,j,180,1.168380198,7402,,,18S004
7,42,3,same,TRUE,t,0,t,90,0.85156807,7402,,,18S004
7,43,3,same,TRUE,i,0,i,0,0.701482718,7402,,,18S004
7,44,2,diff,TRUE,l,180,z,0,0.684716211,7402,,,18S004
7,45,2,diff,TRUE,j,90,s,90,1.018315997,7402,,,18S004
7,46,2,diff,TRUE,i,90,j,90,0.75130124,7402,,,18S004
7,47,2,diff,TRUE,o,0,t,0,1.018235405,7402,,,18S004
7,48,3,same,TRUE,t,180,t,90,0.634692744,7402,,,18S004
7,49,3,same,TRUE,l,90,l,180,0.717844441,7402,,,18S004
7,50,2,diff,TRUE,l,0,z,90,0.551270826,7402,,,18S004
7,51,2,diff,TRUE,i,0,o,0,0.767994084,7402,,,18S004
7,52,2,diff,TRUE,j,270,i,0,0.734610948,7402,,,18S004
7,53,2,diff,TRUE,z,90,j,0,0.984978811,7402,,,18S004
7,54,2,diff,TRUE,s,90,o,0,0.700988588,7402,,,18S004
7,55,3,same,TRUE,l,0,l,0,1.88557844,7402,,,18S004
7,56,2,diff,TRUE,i,0,l,180,1.268352738,7402,,,18S004
7,57,3,same,TRUE,l,270,l,180,2.001986731,7402,,,18S004
7,58,2,diff,TRUE,j,90,t,90,0.73422622,7402,,,18S004
7,59,3,same,TRUE,j,180,j,180,0.734507017,7402,,,18S004
7,60,2,diff,TRUE,i,90,z,0,0.484957477,7402,,,18S004
8,0,2,diff,TRUE,l,180,z,90,0.467725649,7402,,,18S004
8,1,3,same,TRUE,j,270,j,270,0.685038216,7402,,,18S004
8,2,3,same,TRUE,t,270,t,180,0.734367348,7402,,,18S004
8,3,3,same,TRUE,l,270,l,270,0.584566075,7402,,,18S004
8,4,2,diff,TRUE,l,0,t,90,0.668321303,7402,,,18S004
8,5,3,same,TRUE,t,180,t,90,0.632528418,7402,,,18S004
8,6,3,same,TRUE,i,0,i,0,0.651381212,7402,,,18S004
8,7,2,diff,TRUE,t,270,j,180,0.634603764,7402,,,18S004
8,8,2,diff,TRUE,s,90,j,270,0.584467614,7402,,,18S004
8,9,2,diff,TRUE,t,180,i,90,0.567834576,7402,,,18S004
8,10,2,diff,TRUE,t,270,i,0,0.634860493,7402,,,18S004
8,11,3,same,TRUE,t,270,t,270,0.701355083,7402,,,18S004
8,12,3,same,TRUE,t,0,t,90,0.668003674,7402,,,18S004
8,13,3,same,TRUE,j,180,j,0,1.50201864,7402,,,18S004
8,14,3,diff,FALSE,l,270,j,90,2.236218968,7402,,,18S004
8,15,3,same,TRUE,j,180,j,90,1.018413365,7402,,,18S004
8,16,3,same,TRUE,l,270,l,180,1.435657519,7402,,,18S004
8,17,3,same,TRUE,t,270,t,90,1.368711466,7402,,,18S004
8,18,3,same,TRUE,t,90,t,90,0.617983855,7402,,,18S004
8,19,3,same,TRUE,l,180,l,270,0.768098744,7402,,,18S004
8,20,2,diff,TRUE,t,90,o,0,0.667381909,7402,,,18S004
8,21,2,diff,TRUE,t,180,l,0,0.751392772,7402,,,18S004
8,22,3,same,TRUE,l,180,l,0,1.335178086,7402,,,18S004
8,23,2,diff,TRUE,i,90,o,0,0.634751092,7402,,,18S004
8,24,3,same,TRUE,l,90,l,180,1.201729783,7402,,,18S004
8,25,3,same,TRUE,s,0,s,90,1.668477748,7402,,,18S004
8,26,2,diff,TRUE,z,0,l,90,0.751512384,7402,,,18S004
8,27,2,diff,TRUE,j,270,i,90,2.785873204,7402,,,18S004
8,28,2,diff,TRUE,t,0,l,90,0.667349818,7402,,,18S004
8,29,2,diff,TRUE,l,180,j,270,0.534531669,7402,,,18S004
8,30,3,same,TRUE,j,0,j,180,1.085444022,7402,,,18S004
8,31,2,diff,TRUE,t,90,s,0,0.783839066,7402,,,18S004
8,32,3,same,TRUE,t,270,t,0,0.851492583,7402,,,18S004
8,33,2,diff,TRUE,i,90,t,0,0.484867039,7402,,,18S004
8,34,3,same,TRUE,t,0,t,270,0.835461618,7402,,,18S004
8,35,2,diff,TRUE,z,90,l,180,0.684749396,7402,,,18S004
8,36,2,diff,TRUE,z,0,i,90,1.035042391,7402,,,18S004
8,37,2,diff,TRUE,t,270,j,270,0.985223505,7402,,,18S004
8,38,3,same,TRUE,i,90,i,0,0.734760464,7402,,,18S004
8,39,2,diff,TRUE,l,0,o,0,0.60125272,7402,,,18S004
8,40,3,same,TRUE,l,0,l,180,1.152446965,7402,,,18S004
8,41,3,same,TRUE,j,180,j,270,1.218357716,7402,,,18S004
8,42,2,diff,TRUE,o,0,i,0,0.551301823,7402,,,18S004
8,43,3,same,TRUE,j,270,j,90,2.183572053,7402,,,18S004
8,44,3,same,TRUE,t,0,t,180,0.701311323,7402,,,18S004
8,45,2,diff,TRUE,l,180,i,0,0.668034307,7402,,,18S004
8,46,2,diff,TRUE,l,180,t,180,0.801746996,7402,,,18S004
8,47,3,same,TRUE,l,90,l,0,0.934938934,7402,,,18S004
8,48,3,same,TRUE,j,90,j,270,1.002091757,7402,,,18S004
8,49,3,same,TRUE,t,180,t,180,0.851688411,7402,,,18S004
8,50,3,same,TRUE,t,90,t,180,0.684750855,7402,,,18S004
8,51,3,same,TRUE,t,90,t,0,0.701878752,7402,,,18S004
8,52,2,same,FALSE,s,90,s,90,0.58427215,7402,,,18S004
8,53,3,same,TRUE,l,180,l,180,0.534595851,7402,,,18S004
8,54,2,diff,TRUE,t,0,i,90,0.601381084,7402,,,18S004
8,55,3,same,TRUE,j,270,j,0,0.902674246,7402,,,18S004
8,56,2,diff,TRUE,t,90,j,270,0.801368467,7402,,,18S004
8,57,3,same,TRUE,t,0,t,0,0.718076372,7402,,,18S004
8,58,2,diff,TRUE,t,270,l,270,0.786177705,7402,,,18S004
8,59,2,diff,TRUE,l,270,t,90,0.818036878,7402,,,18S004
9,0,2,diff,TRUE,j,0,l,90,2.152629665,7402,,,18S004
9,1,3,same,TRUE,l,90,l,270,1.251517307,7402,,,18S004
9,2,2,diff,TRUE,i,0,j,0,0.601343523,7402,,,18S004
9,3,3,same,TRUE,i,0,i,90,0.651560266,7402,,,18S004
9,4,3,diff,FALSE,j,0,l,270,0.834856628,7402,,,18S004
9,5,2,diff,TRUE,l,90,i,0,0.618003182,7402,,,18S004
9,6,2,diff,TRUE,o,0,l,180,0.551664671,7402,,,18S004
9,7,2,diff,TRUE,j,270,l,0,1.518564521,7402,,,18S004
9,8,3,same,TRUE,t,180,t,270,0.718212759,7402,,,18S004
9,9,3,same,TRUE,j,90,j,0,1.401748892,7402,,,18S004
9,10,3,same,TRUE,l,90,l,90,0.684634524,7402,,,18S004
9,11,2,diff,TRUE,t,0,j,180,0.818486153,7402,,,18S004
9,12,3,same,TRUE,j,0,j,270,0.901477029,7402,,,18S004
9,13,3,same,TRUE,t,180,t,0,0.684685578,7402,,,18S004
9,14,3,same,TRUE,j,0,j,0,0.701285796,7402,,,18S004
9,15,2,diff,TRUE,l,90,t,180,0.684646194,7402,,,18S004
9,16,2,diff,TRUE,s,0,z,0,0.918310637,7402,,,18S004
9,17,2,diff,TRUE,s,0,t,0,0.884978555,7402,,,18S004
9,18,2,diff,TRUE,t,0,z,90,0.735103255,7402,,,18S004
9,19,2,same,FALSE,o,0,o,0,0.567955647,7402,,,18S004
9,20,2,diff,TRUE,l,180,j,180,0.951525658,7402,,,18S004
9,21,2,diff,TRUE,l,90,z,90,0.718389989,7402,,,18S004
9,22,3,same,TRUE,l,0,l,270,1.285265114,7402,,,18S004
9,23,3,same,TRUE,s,90,s,0,1.501971962,7402,,,18S004
9,24,2,diff,TRUE,t,270,z,0,0.900983629,7402,,,18S004
9,25,2,diff,TRUE,z,90,l,270,0.751348282,7402,,,18S004
9,26,2,diff,TRUE,j,270,t,0,0.567954918,7402,,,18S004
9,27,2,diff,TRUE,j,0,s,90,0.551206279,7402,,,18S004
9,28,2,diff,TRUE,l,0,j,180,1.985684086,7402,,,18S004
9,29,2,diff,TRUE,o,0,i,90,0.568061767,7402,,,18S004
9,30,3,same,TRUE,z,0,z,0,0.684287357,7402,,,18S004
9,31,3,same,TRUE,l,0,l,90,0.868197096,7402,,,18S004
9,32,2,diff,TRUE,l,270,z,0,0.834756708,7402,,,18S004
9,33,2,diff,TRUE,j,270,z,0,0.701584097,7402,,,18S004
9,34,3,same,TRUE,j,270,j,180,1.752158583,7402,,,18S004
9,35,3,same,TRUE,z,0,z,90,1.118257541,7402,,,18S004
9,36,3,same,TRUE,z,90,z,0,1.086098973,7402,,,18S004
9,37,3,same,TRUE,j,180,j,180,0.600899718,7402,,,18S004
9,38,2,diff,TRUE,i,0,t,0,0.634723741,7402,,,18S004
9,39,3,same,TRUE,l,180,l,90,1.103290323,7402,,,18S004
9,40,3,same,TRUE,j,90,j,180,0.95152347,7402,,,18S004
9,41,2,diff,TRUE,j,90,t,0,0.668033578,7402,,,18S004
9,42,2,diff,TRUE,t,0,s,90,0.701215779,7402,,,18S004
9,43,3,same,TRUE,s,0,s,0,0.785009662,7402,,,18S004
9,44,3,same,TRUE,j,0,j,90,0.934870011,7402,,,18S004
9,45,2,diff,TRUE,l,180,t,0,0.718097523,7402,,,18S004
9,46,2,diff,TRUE,i,0,j,90,0.751375268,7402,,,18S004
9,47,3,same,TRUE,j,90,j,90,0.684652029,7402,,,18S004
9,48,3,same,TRUE,l,270,l,0,1.318418507,7402,,,18S004
9,49,3,same,TRUE,l,0,l,0,0.651286762,7402,,,18S004
9,50,2,diff,TRUE,o,0,s,0,0.684814672,7402,,,18S004
9,51,3,diff,FALSE,s,90,z,0,1.151646146,7402,,,18S004
9,52,2,diff,TRUE,s,0,z,90,1.668824915,7402,,,18S004
9,53,2,diff,TRUE,o,0,z,0,0.801705059,7402,,,18S004
9,54,2,diff,TRUE,t,180,l,270,0.801575236,7402,,,18S004
9,55,3,same,TRUE,z,90,z,90,0.684773099,7402,,,18S004
9,56,3,same,TRUE,t,90,t,270,1.268963563,7402,,,18S004
9,57,2,diff,TRUE,s,90,t,90,1.335599281,7402,,,18S004
9,58,3,same,TRUE,i,90,i,90,0.601273871,7402,,,18S004
9,59,2,diff,TRUE,l,0,t,0,0.585130587,7402,,,18S004
9,60,3,same,TRUE,l,270,l,90,1.669305187,7402,,,18S004
0,0,2,diff,TRUE,t,90,j,180,1.535332024,1390,,,18S016
0,1,3,same,TRUE,t,270,t,270,1.301745933,1390,,,18S016
0,2,2,same,FALSE,s,90,s,0,2.335926356,1390,,,18S016
0,3,3,same,TRUE,t,0,t,270,2.285824852,1390,,,18S016
0,4,3,same,TRUE,l,180,l,270,2.902953295,1390,,,18S016
0,5,2,diff,TRUE,l,180,j,90,2.936378115,1390,,,18S016
0,6,2,diff,TRUE,t,0,j,180,1.385293627,1390,,,18S016
0,7,2,diff,TRUE,s,90,t,270,1.418572201,1390,,,18S016
0,8,2,diff,TRUE,j,0,l,90,2.43597043,1390,,,18S016
0,9,3,same,TRUE,j,270,j,90,2.602863477,1390,,,18S016
0,10,2,diff,TRUE,s,90,l,180,1.085013155,1390,,,18S016
0,11,2,diff,TRUE,i,0,t,180,1.051658453,1390,,,18S016
0,12,3,same,TRUE,j,0,j,180,1.802340599,1390,,,18S016
0,13,2,diff,TRUE,s,0,i,90,0.95183308,1390,,,18S016
0,14,2,diff,TRUE,j,90,t,90,1.034931017,1390,,,18S016
0,15,3,same,TRUE,t,270,t,90,3.403320579,1390,,,18S016
0,16,3,same,TRUE,l,90,l,90,1.135077931,1390,,,18S016
0,17,2,diff,TRUE,t,0,z,0,0.934878262,1390,,,18S016
0,18,2,same,FALSE,l,270,l,0,1.318474704,1390,,,18S016
0,19,2,diff,TRUE,l,270,z,0,1.151699522,1390,,,18S016
0,20,2,diff,TRUE,t,90,z,90,1.602001362,1390,,,18S016
0,21,2,diff,TRUE,o,0,l,0,1.201851444,1390,,,18S016
0,22,2,diff,TRUE,o,0,l,180,0.96822829,1390,,,18S016
0,23,2,diff,TRUE,j,90,o,0,1.15166847,1390,,,18S016
0,24,2,diff,TRUE,z,0,l,270,0.751403024,1390,,,18S016
0,25,3,same,TRUE,l,0,l,0,0.718072028,1390,,,18S016
0,26,2,diff,TRUE,l,180,j,270,6.188743756,1390,,,18S016
0,27,3,diff,FALSE,z,90,s,90,4.070624316,1390,,,18S016
0,28,3,same,TRUE,l,270,l,180,2.085976107,1390,,,18S016
0,29,2,diff,TRUE,s,90,l,90,1.201631407,1390,,,18S016
0,30,2,diff,TRUE,i,0,l,180,0.834757392,1390,,,18S016
0,31,3,same,TRUE,j,0,j,270,1.268612269,1390,,,18S016
0,32,2,diff,TRUE,z,0,i,90,0.851516548,1390,,,18S016
0,33,3,same,TRUE,j,90,j,180,2.25252758,1390,,,18S016
0,34,3,diff,FALSE,s,0,z,0,4.754222093,1390,,,18S016
0,35,2,diff,TRUE,t,0,j,270,0.918125451,1390,,,18S016
0,36,2,diff,TRUE,j,270,l,0,3.086545396,1390,,,18S016
0,37,3,same,TRUE,z,90,z,90,1.235222173,1390,,,18S016
0,38,3,same,TRUE,j,180,j,270,1.818919451,1390,,,18S016
0,39,3,same,TRUE,t,180,t,270,1.268349828,1390,,,18S016
0,40,2,diff,TRUE,z,0,s,90,5.771754214,1390,,,18S016
0,41,2,diff,TRUE,j,180,t,0,1.418585557,1390,,,18S016
0,42,2,diff,TRUE,l,0,j,90,4.02055954,1390,,,18S016
0,43,3,same,TRUE,i,90,i,90,1.085052555,1390,,,18S016
0,44,2,diff,TRUE,j,0,l,270,1.802265139,1390,,,18S016
0,45,3,same,TRUE,j,270,j,270,1.385296632,1390,,,18S016
0,46,3,same,TRUE,j,90,j,90,0.801406029,1390,,,18S016
0,47,2,diff,TRUE,t,270,l,90,1.08495439,1390,,,18S016
0,48,2,diff,TRUE,z,90,l,0,0.93490464,1390,,,18S016
0,49,3,same,TRUE,j,0,j,90,1.034841868,1390,,,18S016
0,50,3,same,TRUE,z,90,z,0,1.702093517,1390,,,18S016
0,51,2,diff,TRUE,l,0,j,180,2.369223295,1390,,,18S016
0,52,2,diff,TRUE,t,90,s,0,1.23528795,1390,,,18S016
0,53,3,same,TRUE,t,270,t,180,1.668725793,1390,,,18S016
0,54,3,same,TRUE,j,180,j,180,0.75151588,1390,,,18S016
0,55,2,diff,TRUE,z,90,j,270,0.918324786,1390,,,18S016
0,56,3,same,TRUE,t,0,t,0,0.968188557,1390,,,18S016
0,57,3,same,TRUE,j,0,j,0,0.651413374,1390,,,18S016
0,58,3,same,TRUE,l,270,l,270,0.551206026,1390,,,18S016
0,59,2,diff,TRUE,j,0,s,90,0.884906309,1390,,,18S016
1,60,3,same,TRUE,t,180,t,0,0.93503586,1390,,,18S016
1,61,3,same,TRUE,j,180,j,0,1.752157625,1390,,,18S016
1,62,3,same,TRUE,t,0,t,90,1.635445215,1390,,,18S016
1,63,3,same,TRUE,s,90,s,90,0.801542258,1390,,,18S016
1,64,3,same,TRUE,l,180,l,180,0.618057336,1390,,,18S016
1,65,3,diff,FALSE,z,0,s,0,3.936946737,1390,,,18S016
1,66,3,same,TRUE,t,270,t,0,1.118327123,1390,,,18S016
1,67,2,diff,TRUE,t,90,j,90,0.918161511,1390,,,18S016
1,68,3,diff,FALSE,t,270,s,0,1.018256337,1390,,,18S016
1,69,2,diff,TRUE,l,180,j,180,5.104525603,1390,,,18S016
1,70,2,diff,TRUE,z,90,o,0,0.85161705,1390,,,18S016
1,71,3,same,TRUE,l,270,l,90,1.635319336,1390,,,18S016
1,72,3,same,TRUE,l,180,l,0,2.035758407,1390,,,18S016
1,73,3,same,TRUE,j,180,j,90,1.451929909,1390,,,18S016
1,74,3,same,TRUE,j,90,j,0,1.451913548,1390,,,18S016
1,75,2,diff,TRUE,l,270,t,180,1.435392793,1390,,,18S016
1,76,2,diff,TRUE,l,270,z,90,0.818168523,1390,,,18S016
1,77,2,diff,TRUE,j,180,o,0,0.918279376,1390,,,18S016
1,78,3,same,TRUE,j,270,j,0,1.085023172,1390,,,18S016
1,79,2,diff,TRUE,s,90,i,0,0.718171194,1390,,,18S016
1,80,3,same,TRUE,z,0,z,90,2.436044555,1390,,,18S016
1,81,3,same,TRUE,i,0,i,0,0.851502858,1390,,,18S016
1,82,3,same,TRUE,t,90,t,0,1.952388012,1390,,,18S016
1,83,3,same,TRUE,l,90,l,0,1.401884165,1390,,,18S016
1,84,2,diff,TRUE,t,180,l,180,0.935016828,1390,,,18S016
1,85,2,diff,TRUE,j,180,l,0,2.085632529,1390,,,18S016
1,86,2,diff,TRUE,s,0,j,180,0.834783102,1390,,,18S016
1,87,2,diff,TRUE,t,90,l,270,0.851448433,1390,,,18S016
1,88,3,same,TRUE,l,90,l,180,1.868852672,1390,,,18S016
1,89,3,same,TRUE,l,0,l,270,0.851539253,1390,,,18S016
1,90,3,same,TRUE,l,0,l,90,0.801586666,1390,,,18S016
1,91,3,same,TRUE,l,0,l,180,1.501906536,1390,,,18S016
1,92,3,same,TRUE,t,180,t,90,0.934976427,1390,,,18S016
1,93,2,diff,TRUE,l,180,j,0,1.502025069,1390,,,18S016
1,94,2,same,FALSE,s,0,s,90,1.868928133,1390,,,18S016
1,95,2,diff,TRUE,t,180,z,0,1.385200136,1390,,,18S016
1,96,2,diff,TRUE,i,0,t,90,0.784736023,1390,,,18S016
1,97,3,same,TRUE,t,90,t,180,1.018471365,1390,,,18S016
1,98,3,same,TRUE,l,180,l,90,1.418662353,1390,,,18S016
1,99,3,same,TRUE,j,90,j,270,1.685568088,1390,,,18S016
1,100,2,diff,TRUE,t,0,s,0,0.801498518,1390,,,18S016
1,101,2,diff,TRUE,l,0,t,90,1.251648102,1390,,,18S016
1,102,2,diff,TRUE,l,90,z,0,0.701442089,1390,,,18S016
1,103,3,same,TRUE,s,0,s,0,1.201651775,1390,,,18S016
1,104,3,same,TRUE,o,0,o,0,0.634784772,1390,,,18S016
1,105,3,same,TRUE,t,0,t,180,1.88559146,1390,,,18S016
1,106,3,same,TRUE,i,0,i,90,1.018388226,1390,,,18S016
1,107,2,diff,TRUE,j,270,o,0,0.784778428,1390,,,18S016
1,108,2,diff,TRUE,j,270,i,90,0.834935024,1390,,,18S016
1,109,2,diff,TRUE,l,0,i,90,0.834890282,1390,,,18S016
1,110,3,same,TRUE,i,90,i,0,0.918211595,1390,,,18S016
1,111,3,same,TRUE,z,0,z,0,0.667912426,1390,,,18S016
1,112,2,diff,TRUE,i,0,t,270,0.68475205,1390,,,18S016
1,113,3,same,TRUE,j,270,j,180,1.485241873,1390,,,18S016
1,114,3,same,TRUE,l,90,l,270,1.368586559,1390,,,18S016
1,115,3,same,TRUE,t,180,t,180,0.751360953,1390,,,18S016
1,116,2,diff,TRUE,s,90,t,90,1.068275035,1390,,,18S016
1,117,2,diff,TRUE,j,90,t,180,0.884994457,1390,,,18S016
1,118,3,same,TRUE,t,90,t,90,0.734790114,1390,,,18S016
1,119,2,diff,TRUE,j,180,s,0,1.051607701,1390,,,18S016
1,120,3,same,TRUE,t,90,t,270,2.085768758,1390,,,18S016
2,0,2,diff,TRUE,s,0,l,90,0.784809146,1390,,,18S016
2,1,2,diff,TRUE,j,270,t,270,0.75152957,1390,,,18S016
2,2,3,same,TRUE,i,90,i,90,0.651320552,1390,,,18S016
2,3,2,same,FALSE,j,90,j,270,2.235874937,1390,,,18S016
2,4,3,same,TRUE,l,90,l,180,1.702170647,1390,,,18S016
2,5,3,same,TRUE,t,180,t,0,0.901450771,1390,,,18S016
2,6,3,same,TRUE,s,90,s,90,0.751567968,1390,,,18S016
2,7,2,diff,TRUE,l,270,t,270,0.934804472,1390,,,18S016
2,8,3,same,TRUE,z,90,z,0,1.935758741,1390,,,18S016
2,9,3,same,TRUE,j,90,j,0,1.435342041,1390,,,18S016
2,10,2,diff,TRUE,t,0,o,0,0.834896626,1390,,,18S016
2,11,3,same,TRUE,j,180,j,0,1.668661017,1390,,,18S016
2,12,2,diff,TRUE,i,0,s,0,0.534694286,1390,,,18S016
2,13,2,diff,TRUE,j,180,s,90,0.801479819,1390,,,18S016
2,14,2,diff,TRUE,t,270,o,0,0.517762174,1390,,,18S016
2,15,3,same,TRUE,s,0,s,90,2.269234981,1390,,,18S016
2,16,3,same,TRUE,t,270,t,180,1.235154393,1390,,,18S016
2,17,2,diff,TRUE,z,0,t,180,0.984915324,1390,,,18S016
2,18,3,same,TRUE,t,0,t,0,1.33523219,1390,,,18S016
2,19,2,diff,TRUE,i,0,o,0,0.98490297,1390,,,18S016
2,20,3,same,TRUE,t,90,t,270,1.11824632,1390,,,18S016
2,21,3,same,TRUE,l,0,l,270,0.868336806,1390,,,18S016
2,22,3,same,TRUE,t,270,t,90,1.835620843,1390,,,18S016
2,23,2,diff,TRUE,z,90,t,270,0.851707535,1390,,,18S016
2,24,2,diff,TRUE,l,0,z,0,0.851422056,1390,,,18S016
2,25,2,diff,TRUE,l,0,s,90,0.701480821,1390,,,18S016
2,26,3,same,TRUE,l,0,l,180,1.018403585,1390,,,18S016
2,27,3,same,TRUE,l,90,l,270,0.968215268,1390,,,18S016
2,28,2,diff,TRUE,s,0,j,270,0.634765406,1390,,,18S016
2,29,2,diff,TRUE,l,270,j,270,1.13501015,1390,,,18S016
2,30,3,same,TRUE,l,0,l,90,1.034929348,1390,,,18S016
2,31,2,diff,TRUE,j,270,t,0,0.701462123,1390,,,18S016
2,32,2,diff,TRUE,t,180,o,0,0.65125611,1390,,,18S016
2,33,3,same,TRUE,s,0,s,0,0.834870916,1390,,,18S016
